# version: CHB v1 (standalone) | generated: 2026-06-17 | seed: 42 | input: PER-CELL NCX:RYR2 (within-sample cell dispersion for Fig 2B overlay; NOT donor-level error; RYR2>0 cells)
group,ncx_over_ryr2
adult_SAN_work,0.3913
adult_SAN_work,2.3333
adult_SAN_work,7.0
adult_SAN_work,0.7237
adult_SAN_work,1.24
adult_SAN_work,2.3684
adult_SAN_work,0.1754
adult_SAN_work,1.0
adult_SAN_work,0.9744
adult_SAN_work,0.6739
adult_SAN_work,0.241
adult_SAN_work,0.2889
adult_SAN_work,0.7241
adult_SAN_work,0.0179
adult_SAN_work,0.6905
adult_SAN_work,0.9767
adult_SAN_work,3.3636
adult_SAN_work,6.25
adult_SAN_work,1.0714
adult_SAN_work,1.069
adult_SAN_work,1.1818
adult_SAN_work,0.0
adult_SAN_work,0.3889
adult_SAN_work,0.9286
adult_SAN_work,0.2329
adult_SAN_work,0.5745
adult_SAN_work,0.2692
adult_SAN_work,1.875
adult_SAN_work,0.1034
adult_SAN_work,1.2963
adult_SAN_work,0.5854
adult_SAN_work,0.5
adult_SAN_work,15.0
adult_SAN_work,0.25
adult_SAN_work,0.7273
adult_SAN_work,6.1111
adult_SAN_work,9.0
adult_SAN_work,1.0
adult_SAN_work,4.1667
adult_SAN_work,0.3462
adult_SAN_work,0.2432
adult_SAN_work,0.6429
adult_SAN_work,3.5
adult_SAN_work,0.5625
adult_SAN_work,4.5
adult_SAN_work,0.8
adult_SAN_work,0.175
adult_SAN_work,0.3333
adult_SAN_work,1.5
adult_SAN_work,0.2308
adult_SAN_work,0.0556
adult_SAN_work,0.6364
adult_SAN_work,0.25
adult_SAN_work,0.5385
adult_SAN_work,0.25
adult_SAN_work,2.0
adult_SAN_work,0.0
adult_SAN_work,0.2727
adult_SAN_work,0.3333
adult_SAN_work,2.0
adult_SAN_work,0.3095
adult_SAN_work,0.3611
adult_SAN_work,0.375
adult_SAN_work,5.6
adult_SAN_work,4.5
adult_SAN_work,0.55
adult_SAN_work,0.1304
adult_SAN_work,0.0
adult_SAN_work,0.0
adult_SAN_work,0.0
adult_SAN_work,0.0741
adult_SAN_work,0.5
adult_SAN_work,2.5
adult_SAN_work,0.2778
adult_SAN_work,0.3889
adult_SAN_work,0.0
adult_SAN_work,0.3077
adult_SAN_work,0.0
adult_SAN_work,0.6048
adult_SAN_work,0.3911
adult_SAN_work,0.5113
adult_SAN_work,0.2114
adult_SAN_work,0.4641
adult_SAN_work,0.1912
adult_SAN_work,0.3303
adult_SAN_work,0.5631
adult_SAN_work,0.4521
adult_SAN_work,0.2825
adult_SAN_work,0.4176
adult_SAN_work,0.5632
adult_SAN_work,0.4112
adult_SAN_work,0.3021
adult_SAN_work,0.4395
adult_SAN_work,0.4715
adult_SAN_work,0.3333
adult_SAN_work,0.3788
adult_SAN_work,0.4928
adult_SAN_work,0.4331
adult_SAN_work,0.4065
adult_SAN_work,0.3883
adult_SAN_work,0.4844
adult_SAN_work,0.9655
adult_SAN_work,0.428
adult_SAN_work,0.5909
adult_SAN_work,0.5155
adult_SAN_work,0.3055
adult_SAN_work,0.3213
adult_SAN_work,0.668
adult_SAN_work,0.4138
adult_SAN_work,0.4701
adult_SAN_work,0.2619
adult_SAN_work,0.3315
adult_SAN_work,0.4423
adult_SAN_work,0.7673
adult_SAN_work,0.645
adult_SAN_work,0.3689
adult_SAN_work,0.1625
adult_SAN_work,0.4468
adult_SAN_work,0.4465
adult_SAN_work,0.5619
adult_SAN_work,0.5041
adult_SAN_work,0.5502
adult_SAN_work,0.8609
adult_SAN_work,0.5058
adult_SAN_work,0.5076
adult_SAN_work,0.3909
adult_SAN_work,0.5417
adult_SAN_work,0.6885
adult_SAN_work,0.8424
adult_SAN_work,0.2316
adult_SAN_work,0.4211
adult_SAN_work,0.3518
adult_SAN_work,0.2634
adult_SAN_work,0.3841
adult_SAN_work,0.1825
adult_SAN_work,0.5341
adult_SAN_work,0.4155
adult_SAN_work,0.4408
adult_SAN_work,0.4848
adult_SAN_work,0.5774
adult_SAN_work,0.372
adult_SAN_work,0.6448
adult_SAN_work,0.7308
adult_SAN_work,0.5407
adult_SAN_work,0.5503
adult_SAN_work,0.4444
adult_SAN_work,0.586
adult_SAN_work,0.3971
adult_SAN_work,0.3611
adult_SAN_work,0.4459
adult_SAN_work,0.6077
adult_SAN_work,0.472
adult_SAN_work,0.404
adult_SAN_work,0.8431
adult_SAN_work,0.4163
adult_SAN_work,0.5244
adult_SAN_work,0.5261
adult_SAN_work,0.3826
adult_SAN_work,0.3313
adult_SAN_work,0.4545
adult_SAN_work,0.5918
adult_SAN_work,0.2134
adult_SAN_work,0.5241
adult_SAN_work,0.6667
adult_SAN_work,0.4978
adult_SAN_work,0.5365
adult_SAN_work,0.1456
adult_SAN_work,0.3544
adult_SAN_work,0.4024
adult_SAN_work,0.3512
adult_SAN_work,0.4315
adult_SAN_work,0.5243
adult_SAN_work,0.3264
adult_SAN_work,0.6321
adult_SAN_work,0.4545
adult_SAN_work,0.2281
adult_SAN_work,0.5078
adult_SAN_work,0.3726
adult_SAN_work,0.763
adult_SAN_work,0.2598
adult_SAN_work,0.3393
adult_SAN_work,0.1403
adult_SAN_work,0.3986
adult_SAN_work,0.2199
adult_SAN_work,0.5172
adult_SAN_work,0.7772
adult_SAN_work,0.5899
adult_SAN_work,0.4121
adult_SAN_work,0.8131
adult_SAN_work,0.5227
adult_SAN_work,0.3371
adult_SAN_work,0.3886
adult_SAN_work,0.5522
adult_SAN_work,0.4338
adult_SAN_work,0.2568
adult_SAN_work,0.377
adult_SAN_work,0.3289
adult_SAN_work,0.5767
adult_SAN_work,0.3298
adult_SAN_work,0.2977
adult_SAN_work,0.4346
adult_SAN_work,0.4823
adult_SAN_work,0.6549
adult_SAN_work,0.283
adult_SAN_work,0.4393
adult_SAN_work,0.3286
adult_SAN_work,0.25
adult_SAN_work,0.4524
adult_SAN_work,0.4944
adult_SAN_work,0.5
adult_SAN_work,0.6641
adult_SAN_work,0.3537
adult_SAN_work,0.5752
adult_SAN_work,0.3801
adult_SAN_work,0.3311
adult_SAN_work,0.4146
adult_SAN_work,0.838
adult_SAN_work,0.4265
adult_SAN_work,0.5297
adult_SAN_work,0.7674
adult_SAN_work,0.3264
adult_SAN_work,0.314
adult_SAN_work,0.3222
adult_SAN_work,0.3586
adult_SAN_work,0.5588
adult_SAN_work,0.329
adult_SAN_work,0.956
adult_SAN_work,0.4359
adult_SAN_work,0.5664
adult_SAN_work,0.1216
adult_SAN_work,0.4295
adult_SAN_work,0.8101
adult_SAN_work,0.3087
adult_SAN_work,0.5839
adult_SAN_work,0.4865
adult_SAN_work,0.4426
adult_SAN_work,0.4402
adult_SAN_work,0.2646
adult_SAN_work,0.1982
adult_SAN_work,0.4615
adult_SAN_work,0.7632
adult_SAN_work,0.4767
adult_SAN_work,0.3007
adult_SAN_work,0.3007
adult_SAN_work,0.3902
adult_SAN_work,0.5588
adult_SAN_work,0.7162
adult_SAN_work,0.4148
adult_SAN_work,0.5362
adult_SAN_work,0.7797
adult_SAN_work,0.5732
adult_SAN_work,0.5575
adult_SAN_work,0.5217
adult_SAN_work,0.4049
adult_SAN_work,0.44
adult_SAN_work,0.5748
adult_SAN_work,0.3357
adult_SAN_work,0.6871
adult_SAN_work,0.5481
adult_SAN_work,0.2116
adult_SAN_work,0.4972
adult_SAN_work,0.6547
adult_SAN_work,0.4961
adult_SAN_work,0.3469
adult_SAN_work,0.5726
adult_SAN_work,0.1842
adult_SAN_work,0.5
adult_SAN_work,0.5168
adult_SAN_work,0.3743
adult_SAN_work,0.6322
adult_SAN_work,0.6
adult_SAN_work,0.4026
adult_SAN_work,0.843
adult_SAN_work,0.6633
adult_SAN_work,0.681
adult_SAN_work,0.828
adult_SAN_work,0.5
adult_SAN_work,0.354
adult_SAN_work,0.3217
adult_SAN_work,0.4714
adult_SAN_work,0.8293
adult_SAN_work,0.6311
adult_SAN_work,0.9315
adult_SAN_work,0.404
adult_SAN_work,0.3796
adult_SAN_work,0.3313
adult_SAN_work,0.5446
adult_SAN_work,0.4069
adult_SAN_work,0.448
adult_SAN_work,0.2761
adult_SAN_work,0.3913
adult_SAN_work,0.375
adult_SAN_work,0.5625
adult_SAN_work,0.2963
adult_SAN_work,0.5617
adult_SAN_work,0.479
adult_SAN_work,0.5045
adult_SAN_work,0.2778
adult_SAN_work,0.7258
adult_SAN_work,0.5564
adult_SAN_work,0.7959
adult_SAN_work,0.3448
adult_SAN_work,0.375
adult_SAN_work,0.2416
adult_SAN_work,0.3239
adult_SAN_work,0.4483
adult_SAN_work,0.5169
adult_SAN_work,0.6019
adult_SAN_work,0.3603
adult_SAN_work,0.3318
adult_SAN_work,0.1734
adult_SAN_work,0.4362
adult_SAN_work,0.3363
adult_SAN_work,0.1963
adult_SAN_work,0.8542
adult_SAN_work,0.3478
adult_SAN_work,0.5612
adult_SAN_work,0.4048
adult_SAN_work,0.3594
adult_SAN_work,0.4783
adult_SAN_work,0.543
adult_SAN_work,0.4571
adult_SAN_work,0.6203
adult_SAN_work,0.3282
adult_SAN_work,0.5942
adult_SAN_work,0.4553
adult_SAN_work,0.3692
adult_SAN_work,0.5328
adult_SAN_work,0.2708
adult_SAN_work,0.2195
adult_SAN_work,0.1958
adult_SAN_work,0.3784
adult_SAN_work,0.3535
adult_SAN_work,0.553
adult_SAN_work,0.6061
adult_SAN_work,0.6266
adult_SAN_work,0.531
adult_SAN_work,0.3986
adult_SAN_work,0.6087
adult_SAN_work,0.5728
adult_SAN_work,0.7794
adult_SAN_work,0.2945
adult_SAN_work,0.6353
adult_SAN_work,0.4124
adult_SAN_work,0.5185
adult_SAN_work,0.3967
adult_SAN_work,0.1988
adult_SAN_work,0.3909
adult_SAN_work,0.2676
adult_SAN_work,0.2137
adult_SAN_work,0.255
adult_SAN_work,0.6848
adult_SAN_work,0.3103
adult_SAN_work,0.3554
adult_SAN_work,0.1727
adult_SAN_work,0.3659
adult_SAN_work,0.5755
adult_SAN_work,0.8966
adult_SAN_work,0.2863
adult_SAN_work,0.4558
adult_SAN_work,0.6606
adult_SAN_work,0.2366
adult_SAN_work,0.2793
adult_SAN_work,0.4718
adult_SAN_work,0.4662
adult_SAN_work,0.1508
adult_SAN_work,0.9167
adult_SAN_work,0.6462
adult_SAN_work,0.6373
adult_SAN_work,0.5476
adult_SAN_work,0.25
adult_SAN_work,0.1497
adult_SAN_work,0.3812
adult_SAN_work,0.5263
adult_SAN_work,0.4343
adult_SAN_work,0.4416
adult_SAN_work,0.4804
adult_SAN_work,0.3588
adult_SAN_work,0.5143
adult_SAN_work,0.75
adult_SAN_work,0.8788
adult_SAN_work,0.7857
adult_SAN_work,0.6923
adult_SAN_work,0.4351
adult_SAN_work,0.3391
adult_SAN_work,0.3717
adult_SAN_work,0.4138
adult_SAN_work,0.6833
adult_SAN_work,0.6418
adult_SAN_work,0.5625
adult_SAN_work,0.26
adult_SAN_work,0.5481
adult_SAN_work,0.5526
adult_SAN_work,0.4921
adult_SAN_work,0.9167
adult_SAN_work,0.7143
adult_SAN_work,0.2026
adult_SAN_work,0.2644
adult_SAN_work,0.5175
adult_SAN_work,1.3636
adult_SAN_work,1.6316
adult_SAN_work,0.296
adult_SAN_work,0.2657
adult_SAN_work,0.3699
adult_SAN_work,0.5055
adult_SAN_work,0.3333
adult_SAN_work,0.3492
adult_SAN_work,0.2313
adult_SAN_work,2.225
adult_SAN_work,0.3604
adult_SAN_work,0.3093
adult_SAN_work,0.4634
adult_SAN_work,0.4634
adult_SAN_work,0.1079
adult_SAN_work,0.4808
adult_SAN_work,0.3491
adult_SAN_work,0.4138
adult_SAN_work,0.2993
adult_SAN_work,0.4198
adult_SAN_work,0.0625
adult_SAN_work,0.5859
adult_SAN_work,0.0983
adult_SAN_work,0.8426
adult_SAN_work,0.4138
adult_SAN_work,0.5614
adult_SAN_work,0.3558
adult_SAN_work,0.5
adult_SAN_work,0.35
adult_SAN_work,0.4013
adult_SAN_work,0.2754
adult_SAN_work,0.3037
adult_SAN_work,0.4545
adult_SAN_work,0.6923
adult_SAN_work,0.2235
adult_SAN_work,0.3261
adult_SAN_work,0.2544
adult_SAN_work,0.32
adult_SAN_work,0.7614
adult_SAN_work,4.0556
adult_SAN_work,0.5319
adult_SAN_work,0.68
adult_SAN_work,0.4945
adult_SAN_work,0.3232
adult_SAN_work,0.4538
adult_SAN_work,0.7798
adult_SAN_work,0.8475
adult_SAN_work,0.6047
adult_SAN_work,0.3061
adult_SAN_work,0.2593
adult_SAN_work,0.5429
adult_SAN_work,0.8421
adult_SAN_work,0.3
adult_SAN_work,0.8235
adult_SAN_work,0.4658
adult_SAN_work,0.4615
adult_SAN_work,1.0556
adult_SAN_work,0.5432
adult_SAN_work,0.3333
adult_SAN_work,0.3431
adult_SAN_work,2.3737
adult_SAN_work,0.4124
adult_SAN_work,0.8043
adult_SAN_work,0.9434
adult_SAN_work,0.5918
adult_SAN_work,0.6735
adult_SAN_work,0.1294
adult_SAN_work,0.2097
adult_SAN_work,0.8689
adult_SAN_work,0.5
adult_SAN_work,0.494
adult_SAN_work,0.0547
adult_SAN_work,0.5714
adult_SAN_work,0.5588
adult_SAN_work,0.3274
adult_SAN_work,0.4433
adult_SAN_work,0.1988
adult_SAN_work,0.407
adult_SAN_work,0.4239
adult_SAN_work,0.3151
adult_SAN_work,0.5362
adult_SAN_work,0.1892
adult_SAN_work,0.4167
adult_SAN_work,0.625
adult_SAN_work,0.5859
adult_SAN_work,0.2841
adult_SAN_work,0.9508
adult_SAN_work,0.1071
adult_SAN_work,0.7246
adult_SAN_work,0.4706
adult_SAN_work,0.396
adult_SAN_work,0.5714
adult_SAN_work,0.76
adult_SAN_work,0.6102
adult_SAN_work,0.2245
adult_SAN_work,0.1979
adult_SAN_work,0.7167
adult_SAN_work,0.2857
adult_SAN_work,0.619
adult_SAN_work,1.0833
adult_SAN_work,0.1704
adult_SAN_work,0.2747
adult_SAN_work,1.2632
adult_SAN_work,0.4057
adult_SAN_work,1.4583
adult_SAN_work,0.4146
adult_SAN_work,0.3176
adult_SAN_work,0.2656
adult_SAN_work,0.2125
adult_SAN_work,0.3659
adult_SAN_work,0.3647
adult_SAN_work,0.0909
adult_SAN_work,0.5694
adult_SAN_work,0.6889
adult_SAN_work,0.4167
adult_SAN_work,0.4063
adult_SAN_work,4.25
adult_SAN_work,0.3608
adult_SAN_work,0.1698
adult_SAN_work,2.3636
adult_SAN_work,0.396
adult_SAN_work,0.3947
adult_SAN_work,1.025
adult_SAN_work,0.4483
adult_SAN_work,0.4414
adult_SAN_work,0.7206
adult_SAN_work,0.2647
adult_SAN_work,0.3733
adult_SAN_work,0.2812
adult_SAN_work,0.5889
adult_SAN_work,0.413
adult_SAN_work,0.3108
adult_SAN_work,0.9322
adult_SAN_work,0.3684
adult_SAN_work,0.4274
adult_SAN_work,0.9687
adult_SAN_work,0.5606
adult_SAN_work,0.3067
adult_SAN_work,0.359
adult_SAN_work,0.2316
adult_SAN_work,0.3978
adult_SAN_work,0.4615
adult_SAN_work,1.0909
adult_SAN_work,1.2571
adult_SAN_work,0.5224
adult_SAN_work,1.25
adult_SAN_work,0.375
adult_SAN_work,0.4762
adult_SAN_work,0.381
adult_SAN_work,0.1212
adult_SAN_work,0.8243
adult_SAN_work,0.4364
adult_SAN_work,0.4167
adult_SAN_work,0.3818
adult_SAN_work,0.0968
adult_SAN_work,0.3097
adult_SAN_work,0.4507
adult_SAN_work,0.439
adult_SAN_work,0.2818
adult_SAN_work,1.52
adult_SAN_work,0.4082
adult_SAN_work,0.3333
adult_SAN_work,0.375
adult_SAN_work,1.0678
adult_SAN_work,0.3115
adult_SAN_work,0.5625
adult_SAN_work,0.3478
adult_SAN_work,0.5714
adult_SAN_work,1.3571
adult_SAN_work,0.6857
adult_SAN_work,0.3611
adult_SAN_work,0.4634
adult_SAN_work,0.4098
adult_SAN_work,0.7857
adult_SAN_work,0.2195
adult_SAN_work,0.1571
adult_SAN_work,0.9298
adult_SAN_work,0.9153
adult_SAN_work,0.2841
adult_SAN_work,0.7213
adult_SAN_work,0.25
adult_SAN_work,0.209
adult_SAN_work,0.4776
adult_SAN_work,0.9444
adult_SAN_work,0.3409
adult_SAN_work,0.5
adult_SAN_work,1.0909
adult_SAN_work,1.5238
adult_SAN_work,0.3256
adult_SAN_work,0.0143
adult_SAN_work,0.325
adult_SAN_work,0.2778
adult_SAN_work,0.7143
adult_SAN_work,0.2941
adult_SAN_work,0.3065
adult_SAN_work,0.2927
adult_SAN_work,1.0204
adult_SAN_work,0.3208
adult_SAN_work,0.5231
adult_SAN_work,0.5238
adult_SAN_work,0.8679
adult_SAN_work,0.0282
adult_SAN_work,0.3366
adult_SAN_work,2.5
adult_SAN_work,0.6667
adult_SAN_work,0.449
adult_SAN_work,0.7073
adult_SAN_work,0.5
adult_SAN_work,0.3425
adult_SAN_work,4.5714
adult_SAN_work,0.6667
adult_SAN_work,0.3333
adult_SAN_work,0.2239
adult_SAN_work,0.2083
adult_SAN_work,3.875
adult_SAN_work,0.0584
adult_SAN_work,0.3171
adult_SAN_work,0.8919
adult_SAN_work,0.2923
adult_SAN_work,1.1905
adult_SAN_work,0.1957
adult_SAN_work,0.5143
adult_SAN_work,0.28
adult_SAN_work,0.451
adult_SAN_work,1.5667
adult_SAN_work,0.4762
adult_SAN_work,0.2386
adult_SAN_work,7.2727
adult_SAN_work,0.3924
adult_SAN_work,0.3333
adult_SAN_work,1.72
adult_SAN_work,0.2273
adult_SAN_work,0.5968
adult_SAN_work,0.5556
adult_SAN_work,0.5614
adult_SAN_work,1.0
adult_SAN_work,0.3492
adult_SAN_work,0.2881
adult_SAN_work,1.0588
adult_SAN_work,0.1573
adult_SAN_work,0.4255
adult_SAN_work,0.3333
adult_SAN_work,0.4
adult_SAN_work,0.5682
adult_SAN_work,0.2297
adult_SAN_work,0.3514
adult_SAN_work,0.2982
adult_SAN_work,0.5593
adult_SAN_work,0.3514
adult_SAN_work,0.3953
adult_SAN_work,0.0
adult_SAN_work,0.1275
adult_SAN_work,0.4
adult_SAN_work,0.2264
adult_SAN_work,2.8667
adult_SAN_work,0.2667
adult_SAN_work,0.4894
adult_SAN_work,0.3878
adult_SAN_work,0.0877
adult_SAN_work,0.8235
adult_SAN_work,0.0824
adult_SAN_work,1.2069
adult_SAN_work,0.0784
adult_SAN_work,0.4118
adult_SAN_work,0.4528
adult_SAN_work,0.4717
adult_SAN_work,0.1034
adult_SAN_work,0.4717
adult_SAN_work,0.2895
adult_SAN_work,1.0526
adult_SAN_work,0.3913
adult_SAN_work,0.75
adult_SAN_work,1.0
adult_SAN_work,0.3889
adult_SAN_work,5.1667
adult_SAN_work,0.1136
adult_SAN_work,0.8077
adult_SAN_work,0.4
adult_SAN_work,0.875
adult_SAN_work,0.1731
adult_SAN_work,0.4857
adult_SAN_work,1.1818
adult_SAN_work,0.0909
adult_SAN_work,0.2766
adult_SAN_work,14.3333
adult_SAN_work,0.4767
adult_SAN_work,0.3437
adult_SAN_work,5.1111
adult_SAN_work,0.275
adult_SAN_work,0.6071
adult_SAN_work,0.2222
adult_SAN_work,1.3636
adult_SAN_work,0.0741
adult_SAN_work,0.0096
adult_SAN_work,0.5814
adult_SAN_work,0.3333
adult_SAN_work,0.4773
adult_SAN_work,0.2222
adult_SAN_work,0.198
adult_SAN_work,0.641
adult_SAN_work,0.4242
adult_SAN_work,0.4375
adult_SAN_work,0.5556
adult_SAN_work,0.8222
adult_SAN_work,0.1176
adult_SAN_work,0.2927
adult_SAN_work,0.0909
adult_SAN_work,4.6
adult_SAN_work,0.2632
adult_SAN_work,4.5
adult_SAN_work,0.1923
adult_SAN_work,0.1053
adult_SAN_work,0.2571
adult_SAN_work,0.0926
adult_SAN_work,0.8
adult_SAN_work,0.2826
adult_SAN_work,1.7692
adult_SAN_work,0.6364
adult_SAN_work,23.0
adult_SAN_work,2.5556
adult_SAN_work,0.1224
adult_SAN_work,0.1143
adult_SAN_work,0.3333
adult_SAN_work,0.2273
adult_SAN_work,0.0
adult_SAN_work,0.0
adult_SAN_work,0.1081
adult_SAN_work,0.4286
adult_SAN_work,1.0
adult_SAN_work,0.0417
adult_SAN_work,0.75
adult_SAN_work,0.0303
adult_SAN_work,0.7692
adult_SAN_work,0.4737
adult_SAN_work,0.3
adult_SAN_work,1.0
adult_SAN_work,0.5526
adult_SAN_work,0.2778
adult_SAN_work,0.7647
adult_SAN_work,0.0
adult_SAN_work,0.0
adult_SAN_work,0.0164
adult_SAN_work,0.4167
adult_SAN_work,0.3
adult_SAN_work,0.1379
adult_SAN_work,2.0
adult_SAN_work,0.3125
adult_SAN_work,0.0
adult_SAN_work,0.8333
adult_SAN_work,0.0
adult_SAN_work,0.0805
adult_SAN_work,0.1953
adult_SAN_work,0.3443
adult_SAN_work,0.1927
adult_SAN_work,0.499
adult_SAN_work,0.173
adult_SAN_work,0.2882
adult_SAN_work,0.2784
adult_SAN_work,0.1511
adult_SAN_work,0.1478
adult_SAN_work,0.2523
adult_SAN_work,0.2035
adult_SAN_work,0.25
adult_SAN_work,0.2346
adult_SAN_work,0.3416
adult_SAN_work,0.0871
adult_SAN_work,0.2397
adult_SAN_work,0.8342
adult_SAN_work,0.3745
adult_SAN_work,0.2152
adult_SAN_work,0.1973
adult_SAN_work,0.1097
adult_SAN_work,0.4563
adult_SAN_work,0.2281
adult_SAN_work,0.2416
adult_SAN_work,0.4712
adult_SAN_work,10.5538
adult_SAN_work,0.1101
adult_SAN_work,0.3005
adult_SAN_work,0.2656
adult_SAN_work,0.2547
adult_SAN_work,0.3979
adult_SAN_work,0.3954
adult_SAN_work,0.4196
adult_SAN_work,0.6928
adult_SAN_work,0.3529
adult_SAN_work,0.1979
adult_SAN_work,0.2547
adult_SAN_work,0.1302
adult_SAN_work,0.1925
adult_SAN_work,0.5123
adult_SAN_work,0.2481
adult_SAN_work,0.4677
adult_SAN_work,0.3141
adult_SAN_work,0.2182
adult_SAN_work,0.2789
adult_SAN_work,0.2329
adult_SAN_work,0.5643
adult_SAN_work,0.1217
adult_SAN_work,0.1753
adult_SAN_work,0.1918
adult_SAN_work,0.212
adult_SAN_work,0.2952
adult_SAN_work,0.1134
adult_SAN_work,0.1783
adult_SAN_work,0.5543
adult_SAN_work,0.1923
adult_SAN_work,0.6111
adult_SAN_work,0.2351
adult_SAN_work,0.221
adult_SAN_work,0.445
adult_SAN_work,0.3598
adult_SAN_work,0.2639
adult_SAN_work,0.2864
adult_SAN_work,0.338
adult_SAN_work,0.2759
adult_SAN_work,0.8012
adult_SAN_work,0.1749
adult_SAN_work,0.454
adult_SAN_work,0.0419
adult_SAN_work,0.1993
adult_SAN_work,0.1968
adult_SAN_work,0.5135
adult_SAN_work,0.7234
adult_SAN_work,0.284
adult_SAN_work,0.3123
adult_SAN_work,0.2972
adult_SAN_work,0.1216
adult_SAN_work,0.1519
adult_SAN_work,0.43
adult_SAN_work,0.6824
adult_SAN_work,0.6422
adult_SAN_work,0.2517
adult_SAN_work,0.486
adult_SAN_work,0.4227
adult_SAN_work,0.2989
adult_SAN_work,0.2851
adult_SAN_work,0.393
adult_SAN_work,0.2044
adult_SAN_work,0.6353
adult_SAN_work,0.295
adult_SAN_work,0.4314
adult_SAN_work,0.4889
adult_SAN_work,0.5893
adult_SAN_work,0.2323
adult_SAN_work,0.3008
adult_SAN_work,0.4529
adult_SAN_work,0.453
adult_SAN_work,0.5963
adult_SAN_work,0.3133
adult_SAN_work,0.1277
adult_SAN_work,0.5532
adult_SAN_work,0.2035
adult_SAN_work,0.3757
adult_SAN_work,0.5294
adult_SAN_work,1.3008
adult_SAN_work,0.1772
adult_SAN_work,0.079
adult_SAN_work,0.337
adult_SAN_work,0.6118
adult_SAN_work,0.2899
adult_SAN_work,0.2059
adult_SAN_work,0.3082
adult_SAN_work,0.175
adult_SAN_work,0.5093
adult_SAN_work,0.1848
adult_SAN_work,0.3086
adult_SAN_work,0.2489
adult_SAN_work,0.3797
adult_SAN_work,0.6299
adult_SAN_work,0.366
adult_SAN_work,0.7095
adult_SAN_work,0.7231
adult_SAN_work,0.8673
adult_SAN_work,0.3529
adult_SAN_work,0.4876
adult_SAN_work,0.3162
adult_SAN_work,0.9559
adult_SAN_work,0.2372
adult_SAN_work,0.0962
adult_SAN_work,0.88
adult_SAN_work,0.4596
adult_SAN_work,0.1429
adult_SAN_work,0.2936
adult_SAN_work,0.0992
adult_SAN_work,0.4565
adult_SAN_work,1.0455
adult_SAN_work,0.4138
adult_SAN_work,0.2487
adult_SAN_work,0.4414
adult_SAN_work,0.4603
adult_SAN_work,0.183
adult_SAN_work,0.6875
adult_SAN_work,0.375
adult_SAN_work,0.4779
adult_SAN_work,0.4312
adult_SAN_work,0.3833
adult_SAN_work,0.8586
adult_SAN_work,0.3793
adult_SAN_work,0.7778
adult_SAN_work,0.0811
adult_SAN_work,0.1453
adult_SAN_work,0.4275
adult_SAN_work,0.2867
adult_SAN_work,0.2147
adult_SAN_work,0.3719
adult_SAN_work,0.7971
adult_SAN_work,0.7473
adult_SAN_work,0.1655
adult_SAN_work,1.6923
adult_SAN_work,0.1667
adult_SAN_work,1.1493
adult_SAN_work,0.1071
adult_SAN_work,0.0966
adult_SAN_work,0.2
adult_SAN_work,0.1429
adult_SAN_work,0.157
adult_SAN_work,0.3086
adult_SAN_work,0.1508
adult_SAN_work,0.5565
adult_SAN_work,0.6154
adult_SAN_work,0.2362
adult_SAN_work,0.7164
adult_SAN_work,0.6489
adult_SAN_work,0.204
adult_SAN_work,0.8
adult_SAN_work,0.8406
adult_SAN_work,0.3115
adult_SAN_work,0.3115
adult_SAN_work,0.3
adult_SAN_work,0.2414
adult_SAN_work,0.2921
adult_SAN_work,0.2195
adult_SAN_work,0.2262
adult_SAN_work,0.6739
adult_SAN_work,0.3188
adult_SAN_work,0.4312
adult_SAN_work,0.5231
adult_SAN_work,0.4545
adult_SAN_work,0.5063
adult_SAN_work,0.5515
adult_SAN_work,0.1455
adult_SAN_work,0.8462
adult_SAN_work,0.3333
adult_SAN_work,0.5797
adult_SAN_work,0.2248
adult_SAN_work,0.6809
adult_SAN_work,0.4713
adult_SAN_work,0.254
adult_SAN_work,0.1933
adult_SAN_work,0.1981
adult_SAN_work,1.4194
adult_SAN_work,0.9444
adult_SAN_work,0.3462
adult_SAN_work,1.2241
adult_SAN_work,0.6341
adult_SAN_work,0.3902
adult_SAN_work,0.4174
adult_SAN_work,0.1887
adult_SAN_work,0.1679
adult_SAN_work,0.25
adult_SAN_work,1.1351
adult_SAN_work,0.3387
adult_SAN_work,1.0909
adult_SAN_work,0.9286
adult_SAN_work,0.1061
adult_SAN_work,0.2727
adult_SAN_work,0.1408
adult_SAN_work,0.0672
adult_SAN_work,0.2778
adult_SAN_work,0.3939
adult_SAN_work,0.3966
adult_SAN_work,0.7143
adult_SAN_work,0.1463
adult_SAN_work,0.3385
adult_SAN_work,0.0547
adult_SAN_work,1.6
adult_SAN_work,0.5625
adult_SAN_work,0.3571
adult_SAN_work,0.6863
adult_SAN_work,0.3846
adult_SAN_work,0.6176
adult_SAN_work,0.6596
adult_SAN_work,1.0682
adult_SAN_work,0.5094
adult_SAN_work,0.775
adult_SAN_work,0.12
adult_SAN_work,0.8837
adult_SAN_work,0.4062
adult_SAN_work,1.9231
adult_SAN_work,0.1
adult_SAN_work,0.322
adult_SAN_work,0.1964
adult_SAN_work,1.5833
adult_SAN_work,0.0789
adult_SAN_work,0.1068
adult_SAN_work,0.1333
adult_SAN_work,0.2131
adult_SAN_work,0.0419
adult_SAN_work,0.3448
adult_SAN_work,0.4909
adult_SAN_work,0.9615
adult_SAN_work,1.0
adult_SAN_work,0.3273
adult_SAN_work,0.0414
