# version: CHB v1 (standalone) | generated: 2026-06-17 | seed: 42 | input: PER-CELL surface-accessible Ca fraction (within-sample cell dispersion for Fig 2A overlay; NOT donor-level error)
group,surface_frac
adult_SAN_work,0.3888
adult_SAN_work,0.3773
adult_SAN_work,0.3321
adult_SAN_work,0.3621
adult_SAN_work,0.3653
adult_SAN_work,0.4578
adult_SAN_work,0.2756
adult_SAN_work,0.5164
adult_SAN_work,0.3366
adult_SAN_work,0.3555
adult_SAN_work,0.4111
adult_SAN_work,0.411
adult_SAN_work,0.5438
adult_SAN_work,0.3543
adult_SAN_work,0.2816
adult_SAN_work,0.29
adult_SAN_work,0.32
adult_SAN_work,0.3997
adult_SAN_work,0.4343
adult_SAN_work,0.4235
adult_SAN_work,0.4647
adult_SAN_work,0.39
adult_SAN_work,0.4916
adult_SAN_work,0.3628
adult_SAN_work,0.3488
adult_SAN_work,0.4091
adult_SAN_work,0.6171
adult_SAN_work,0.3532
adult_SAN_work,0.4458
adult_SAN_work,0.3746
adult_SAN_work,0.4415
adult_SAN_work,0.2963
adult_SAN_work,0.4803
adult_SAN_work,0.4487
adult_SAN_work,0.4256
adult_SAN_work,0.3158
adult_SAN_work,0.3857
adult_SAN_work,0.4497
adult_SAN_work,0.2964
adult_SAN_work,0.4731
adult_SAN_work,0.5176
adult_SAN_work,0.4822
adult_SAN_work,0.3419
adult_SAN_work,0.4536
adult_SAN_work,0.3103
adult_SAN_work,0.405
adult_SAN_work,0.3361
adult_SAN_work,0.3983
adult_SAN_work,0.4665
adult_SAN_work,0.439
adult_SAN_work,0.2942
adult_SAN_work,0.4415
adult_SAN_work,0.42
adult_SAN_work,0.4769
adult_SAN_work,0.4231
adult_SAN_work,0.4311
adult_SAN_work,0.3935
adult_SAN_work,0.3773
adult_SAN_work,0.5452
adult_SAN_work,0.2969
adult_SAN_work,0.4006
adult_SAN_work,0.4409
adult_SAN_work,0.3529
adult_SAN_work,0.3514
adult_SAN_work,0.4603
adult_SAN_work,0.3905
adult_SAN_work,0.2262
adult_SAN_work,0.4385
adult_SAN_work,0.5653
adult_SAN_work,0.3943
adult_SAN_work,0.5813
adult_SAN_work,0.3951
adult_SAN_work,0.4548
adult_SAN_work,0.3961
adult_SAN_work,0.4264
adult_SAN_work,0.2644
adult_SAN_work,0.4599
adult_SAN_work,0.49
adult_SAN_work,0.3641
adult_SAN_work,0.43
adult_SAN_work,0.3733
adult_SAN_work,0.445
adult_SAN_work,0.2796
adult_SAN_work,0.4404
adult_SAN_work,0.381
adult_SAN_work,0.3463
adult_SAN_work,0.4134
adult_SAN_work,0.3318
adult_SAN_work,0.4534
adult_SAN_work,0.3052
adult_SAN_work,0.4685
adult_SAN_work,0.3641
adult_SAN_work,0.3644
adult_SAN_work,0.4205
adult_SAN_work,0.3995
adult_SAN_work,0.393
adult_SAN_work,0.4374
adult_SAN_work,0.4859
adult_SAN_work,0.3696
adult_SAN_work,0.4577
adult_SAN_work,0.395
adult_SAN_work,0.5024
adult_SAN_work,0.4447
adult_SAN_work,0.4474
adult_SAN_work,0.3594
adult_SAN_work,0.4028
adult_SAN_work,0.314
adult_SAN_work,0.3807
adult_SAN_work,0.4461
adult_SAN_work,0.4644
adult_SAN_work,0.3647
adult_SAN_work,0.4073
adult_SAN_work,0.3702
adult_SAN_work,0.3985
adult_SAN_work,0.419
adult_SAN_work,0.409
adult_SAN_work,0.4804
adult_SAN_work,0.4232
adult_SAN_work,0.5094
adult_SAN_work,0.3264
adult_SAN_work,0.3995
adult_SAN_work,0.376
adult_SAN_work,0.4234
adult_SAN_work,0.4571
adult_SAN_work,0.3608
adult_SAN_work,0.426
adult_SAN_work,0.3792
adult_SAN_work,0.3392
adult_SAN_work,0.5026
adult_SAN_work,0.4723
adult_SAN_work,0.3495
adult_SAN_work,0.5047
adult_SAN_work,0.4123
adult_SAN_work,0.6036
adult_SAN_work,0.3818
adult_SAN_work,0.4466
adult_SAN_work,0.2591
adult_SAN_work,0.3838
adult_SAN_work,0.3982
adult_SAN_work,0.3886
adult_SAN_work,0.4551
adult_SAN_work,0.4548
adult_SAN_work,0.4048
adult_SAN_work,0.3454
adult_SAN_work,0.395
adult_SAN_work,0.364
adult_SAN_work,0.3892
adult_SAN_work,0.4208
adult_SAN_work,0.3836
adult_SAN_work,0.4255
adult_SAN_work,0.4
adult_SAN_work,0.3697
adult_SAN_work,0.4978
adult_SAN_work,0.32
adult_SAN_work,0.4556
adult_SAN_work,0.4148
adult_SAN_work,0.4063
adult_SAN_work,0.5022
adult_SAN_work,0.4416
adult_SAN_work,0.4717
adult_SAN_work,0.3866
adult_SAN_work,0.364
adult_SAN_work,0.2134
adult_SAN_work,0.4714
adult_SAN_work,0.3684
adult_SAN_work,0.5148
adult_SAN_work,0.3101
adult_SAN_work,0.3212
adult_SAN_work,0.4793
adult_SAN_work,0.2931
adult_SAN_work,0.4217
adult_SAN_work,0.4176
adult_SAN_work,0.3778
adult_SAN_work,0.4468
adult_SAN_work,0.3454
adult_SAN_work,0.4228
adult_SAN_work,0.364
adult_SAN_work,0.4248
adult_SAN_work,0.3915
adult_SAN_work,0.3982
adult_SAN_work,0.402
adult_SAN_work,0.4062
adult_SAN_work,0.4152
adult_SAN_work,0.491
adult_SAN_work,0.3896
adult_SAN_work,0.2797
adult_SAN_work,0.4149
adult_SAN_work,0.4415
adult_SAN_work,0.3324
adult_SAN_work,0.3483
adult_SAN_work,0.4419
adult_SAN_work,0.4758
adult_SAN_work,0.3325
adult_SAN_work,0.288
adult_SAN_work,0.3859
adult_SAN_work,0.3625
adult_SAN_work,0.3727
adult_SAN_work,0.4323
adult_SAN_work,0.5245
adult_SAN_work,0.4793
adult_SAN_work,0.4195
adult_SAN_work,0.4464
adult_SAN_work,0.3701
adult_SAN_work,0.4329
adult_SAN_work,0.2769
adult_SAN_work,0.5192
adult_SAN_work,0.3649
adult_SAN_work,0.3523
adult_SAN_work,0.384
adult_SAN_work,0.3159
adult_SAN_work,0.4926
adult_SAN_work,0.4411
adult_SAN_work,0.3764
adult_SAN_work,0.4208
adult_SAN_work,0.2924
adult_SAN_work,0.3945
adult_SAN_work,0.6229
adult_SAN_work,0.4767
adult_SAN_work,0.3989
adult_SAN_work,0.4369
adult_SAN_work,0.3553
adult_SAN_work,0.5483
adult_SAN_work,0.3435
adult_SAN_work,0.4095
adult_SAN_work,0.3876
adult_SAN_work,0.4769
adult_SAN_work,0.2968
adult_SAN_work,0.4806
adult_SAN_work,0.4281
adult_SAN_work,0.5693
adult_SAN_work,0.3894
adult_SAN_work,0.3984
adult_SAN_work,0.3369
adult_SAN_work,0.3314
adult_SAN_work,0.447
adult_SAN_work,0.3457
adult_SAN_work,0.4356
adult_SAN_work,0.5012
adult_SAN_work,0.5455
adult_SAN_work,0.4237
adult_SAN_work,0.4591
adult_SAN_work,0.4274
adult_SAN_work,0.5709
adult_SAN_work,0.4331
adult_SAN_work,0.3354
adult_SAN_work,0.3823
adult_SAN_work,0.3253
adult_SAN_work,0.3172
adult_SAN_work,0.338
adult_SAN_work,0.43
adult_SAN_work,0.4474
adult_SAN_work,0.4207
adult_SAN_work,0.4073
adult_SAN_work,0.4977
adult_SAN_work,0.3362
adult_SAN_work,0.2879
adult_SAN_work,0.4366
adult_SAN_work,0.5079
adult_SAN_work,0.3294
adult_SAN_work,0.4487
adult_SAN_work,0.359
adult_SAN_work,0.3032
adult_SAN_work,0.4218
adult_SAN_work,0.3594
adult_SAN_work,0.3875
adult_SAN_work,0.4197
adult_SAN_work,0.4418
adult_SAN_work,0.3308
adult_SAN_work,0.4064
adult_SAN_work,0.3759
adult_SAN_work,0.3034
adult_SAN_work,0.4734
adult_SAN_work,0.4259
adult_SAN_work,0.3906
adult_SAN_work,0.3588
adult_SAN_work,0.381
adult_SAN_work,0.4431
adult_SAN_work,0.38
adult_SAN_work,0.2797
adult_SAN_work,0.4989
adult_SAN_work,0.341
adult_SAN_work,0.3682
adult_SAN_work,0.4351
adult_SAN_work,0.6387
adult_SAN_work,0.5185
adult_SAN_work,0.3907
adult_SAN_work,0.375
adult_SAN_work,0.3666
adult_SAN_work,0.2725
adult_SAN_work,0.3317
adult_SAN_work,0.3284
adult_SAN_work,0.3978
adult_SAN_work,0.4672
adult_SAN_work,0.2851
adult_SAN_work,0.4222
adult_SAN_work,0.349
adult_SAN_work,0.3132
adult_SAN_work,0.3961
adult_SAN_work,0.4558
adult_SAN_work,0.3985
adult_SAN_work,0.4934
adult_SAN_work,0.3325
adult_SAN_work,0.5081
adult_SAN_work,0.3722
adult_SAN_work,0.3821
adult_SAN_work,0.5385
adult_SAN_work,0.4867
adult_SAN_work,0.3398
adult_SAN_work,0.3984
adult_SAN_work,0.3418
adult_SAN_work,0.2461
adult_SAN_work,0.4821
adult_SAN_work,0.4203
adult_SAN_work,0.3885
adult_SAN_work,0.3422
adult_SAN_work,0.4025
adult_SAN_work,0.4248
adult_SAN_work,0.3655
adult_SAN_work,0.3239
adult_SAN_work,0.4134
adult_SAN_work,0.3709
adult_SAN_work,0.4046
adult_SAN_work,0.4162
adult_SAN_work,0.4021
adult_SAN_work,0.3325
adult_SAN_work,0.4113
adult_SAN_work,0.4424
adult_SAN_work,0.4777
adult_SAN_work,0.3035
adult_SAN_work,0.3621
adult_SAN_work,0.4488
adult_SAN_work,0.5349
adult_SAN_work,0.5188
adult_SAN_work,0.4893
adult_SAN_work,0.4133
adult_SAN_work,0.4269
adult_SAN_work,0.3859
adult_SAN_work,0.4174
adult_SAN_work,0.3641
adult_SAN_work,0.3296
adult_SAN_work,0.387
adult_SAN_work,0.379
adult_SAN_work,0.4737
adult_SAN_work,0.4385
adult_SAN_work,0.3732
adult_SAN_work,0.4052
adult_SAN_work,0.3719
adult_SAN_work,0.4122
adult_SAN_work,0.1995
adult_SAN_work,0.4622
adult_SAN_work,0.3441
adult_SAN_work,0.338
adult_SAN_work,0.4339
adult_SAN_work,0.4631
adult_SAN_work,0.3396
adult_SAN_work,0.3003
adult_SAN_work,0.3125
adult_SAN_work,0.4423
adult_SAN_work,0.3755
adult_SAN_work,0.3201
adult_SAN_work,0.34
adult_SAN_work,0.4091
adult_SAN_work,0.4262
adult_SAN_work,0.3947
adult_SAN_work,0.3667
adult_SAN_work,0.436
adult_SAN_work,0.5
adult_SAN_work,0.4728
adult_SAN_work,0.3943
adult_SAN_work,0.3766
adult_SAN_work,0.3526
adult_SAN_work,0.3525
adult_SAN_work,0.4473
adult_SAN_work,0.4781
adult_SAN_work,0.492
adult_SAN_work,0.4853
adult_SAN_work,0.345
adult_SAN_work,0.4293
adult_SAN_work,0.4076
adult_SAN_work,0.461
adult_SAN_work,0.3791
adult_SAN_work,0.4979
adult_SAN_work,0.3071
adult_SAN_work,0.3934
adult_SAN_work,0.3526
adult_SAN_work,0.4182
adult_SAN_work,0.4124
adult_SAN_work,0.3645
adult_SAN_work,0.5096
adult_SAN_work,0.3929
adult_SAN_work,0.5089
adult_SAN_work,0.5061
adult_SAN_work,0.3166
adult_SAN_work,0.5746
adult_SAN_work,0.3768
adult_SAN_work,0.3614
adult_SAN_work,0.5398
adult_SAN_work,0.5735
adult_SAN_work,0.3942
adult_SAN_work,0.4348
adult_SAN_work,0.3566
adult_SAN_work,0.0594
adult_SAN_work,0.2769
adult_SAN_work,0.3545
adult_SAN_work,0.4273
adult_SAN_work,0.4512
adult_SAN_work,0.3757
adult_SAN_work,0.3646
adult_SAN_work,0.41
adult_SAN_work,0.4917
adult_SAN_work,0.3333
adult_SAN_work,0.4031
adult_SAN_work,0.4713
adult_SAN_work,0.4174
adult_SAN_work,0.3977
adult_SAN_work,0.3109
adult_SAN_work,0.37
adult_SAN_work,0.3224
adult_SAN_work,0.4648
adult_SAN_work,0.4744
adult_SAN_work,0.4188
adult_SAN_work,0.4087
adult_SAN_work,0.5221
adult_SAN_work,0.5389
adult_SAN_work,0.4461
adult_SAN_work,0.3226
adult_SAN_work,0.4553
adult_SAN_work,0.262
adult_SAN_work,0.4155
adult_SAN_work,0.4594
adult_SAN_work,0.3744
adult_SAN_work,0.3846
adult_SAN_work,0.3558
adult_SAN_work,0.5439
adult_SAN_work,0.365
adult_SAN_work,0.295
adult_SAN_work,0.4685
adult_SAN_work,0.4214
adult_SAN_work,0.4039
adult_SAN_work,0.325
adult_SAN_work,0.4006
adult_SAN_work,0.3378
adult_SAN_work,0.4709
adult_SAN_work,0.3015
adult_SAN_work,0.4797
adult_SAN_work,0.2881
adult_SAN_work,0.355
adult_SAN_work,0.3663
adult_SAN_work,0.3305
adult_SAN_work,0.3466
adult_SAN_work,0.3857
adult_SAN_work,0.4047
adult_SAN_work,0.3848
adult_SAN_work,0.4367
adult_SAN_work,0.3613
adult_SAN_work,0.4201
adult_SAN_work,0.3347
adult_SAN_work,0.4262
adult_SAN_work,0.4595
adult_SAN_work,0.6008
adult_SAN_work,0.456
adult_SAN_work,0.3897
adult_SAN_work,0.5513
adult_SAN_work,0.4136
adult_SAN_work,0.3858
adult_SAN_work,0.3791
adult_SAN_work,0.383
adult_SAN_work,0.4133
adult_SAN_work,0.4485
adult_SAN_work,0.3596
adult_SAN_work,0.4851
adult_SAN_work,0.3713
adult_SAN_work,0.3893
adult_SAN_work,0.3859
adult_SAN_work,0.5118
adult_SAN_work,0.3333
adult_SAN_work,0.4548
adult_SAN_work,0.3673
adult_SAN_work,0.3394
adult_SAN_work,0.4151
adult_SAN_work,0.4343
adult_SAN_work,0.5012
adult_SAN_work,0.5559
adult_SAN_work,0.3955
adult_SAN_work,0.4521
adult_SAN_work,0.4924
adult_SAN_work,0.369
adult_SAN_work,0.3272
adult_SAN_work,0.4914
adult_SAN_work,0.3784
adult_SAN_work,0.3732
adult_SAN_work,0.469
adult_SAN_work,0.5627
adult_SAN_work,0.4545
adult_SAN_work,0.3744
adult_SAN_work,0.4005
adult_SAN_work,0.4661
adult_SAN_work,0.3454
adult_SAN_work,0.3397
adult_SAN_work,0.4501
adult_SAN_work,0.4179
adult_SAN_work,0.4035
adult_SAN_work,0.4906
adult_SAN_work,0.4896
adult_SAN_work,0.3026
adult_SAN_work,0.4344
adult_SAN_work,0.3453
adult_SAN_work,0.4674
adult_SAN_work,0.4352
adult_SAN_work,0.4071
adult_SAN_work,0.4419
adult_SAN_work,0.3837
adult_SAN_work,0.4006
adult_SAN_work,0.3096
adult_SAN_work,0.3893
adult_SAN_work,0.5298
adult_SAN_work,0.4405
adult_SAN_work,0.3913
adult_SAN_work,0.4331
adult_SAN_work,0.5434
adult_SAN_work,0.4758
adult_SAN_work,0.3493
adult_SAN_work,0.367
adult_SAN_work,0.2966
adult_SAN_work,0.3106
adult_SAN_work,0.3921
adult_SAN_work,0.3333
adult_SAN_work,0.2803
adult_SAN_work,0.4245
adult_SAN_work,0.3834
adult_SAN_work,0.3293
adult_SAN_work,0.4005
adult_SAN_work,0.557
adult_SAN_work,0.4497
adult_SAN_work,0.5065
adult_SAN_work,0.5128
adult_SAN_work,0.4381
adult_SAN_work,0.4433
adult_SAN_work,0.3552
adult_SAN_work,0.5546
adult_SAN_work,0.5245
adult_SAN_work,0.4844
adult_SAN_work,0.4606
adult_SAN_work,0.3745
adult_SAN_work,0.354
adult_SAN_work,0.4449
adult_SAN_work,0.3881
adult_SAN_work,0.4409
adult_SAN_work,0.4513
adult_SAN_work,0.2871
adult_SAN_work,0.3601
adult_SAN_work,0.3755
adult_SAN_work,0.4706
adult_SAN_work,0.2549
adult_SAN_work,0.4347
adult_SAN_work,0.3316
adult_SAN_work,0.488
adult_SAN_work,0.2922
adult_SAN_work,0.3069
adult_SAN_work,0.3661
adult_SAN_work,0.3905
adult_SAN_work,0.2366
adult_SAN_work,0.5593
adult_SAN_work,0.437
adult_SAN_work,0.3075
adult_SAN_work,0.4008
adult_SAN_work,0.4173
adult_SAN_work,0.3368
adult_SAN_work,0.3542
adult_SAN_work,0.3721
adult_SAN_work,0.4444
adult_SAN_work,0.4679
adult_SAN_work,0.331
adult_SAN_work,0.393
adult_SAN_work,0.3343
adult_SAN_work,0.451
adult_SAN_work,0.4866
adult_SAN_work,0.2783
adult_SAN_work,0.5366
adult_SAN_work,0.4631
adult_SAN_work,0.424
adult_SAN_work,0.3812
adult_SAN_work,0.2222
adult_SAN_work,0.5175
adult_SAN_work,0.3716
adult_SAN_work,0.4958
adult_SAN_work,0.4364
adult_SAN_work,0.555
adult_SAN_work,0.4384
adult_SAN_work,0.4235
adult_SAN_work,0.3115
adult_SAN_work,0.3737
adult_SAN_work,0.3506
adult_SAN_work,0.397
adult_SAN_work,0.3287
adult_SAN_work,0.3848
adult_SAN_work,0.3509
adult_SAN_work,0.583
adult_SAN_work,0.3824
adult_SAN_work,0.4116
adult_SAN_work,0.4583
adult_SAN_work,0.3755
adult_SAN_work,0.3706
adult_SAN_work,0.3019
adult_SAN_work,0.4407
adult_SAN_work,0.3993
adult_SAN_work,0.556
adult_SAN_work,0.3705
adult_SAN_work,0.5415
adult_SAN_work,0.402
adult_SAN_work,0.4286
adult_SAN_work,0.4023
adult_SAN_work,0.3626
adult_SAN_work,0.4412
adult_SAN_work,0.3518
adult_SAN_work,0.4064
adult_SAN_work,0.3173
adult_SAN_work,0.4868
adult_SAN_work,0.4215
adult_SAN_work,0.4531
adult_SAN_work,0.4171
adult_SAN_work,0.3846
adult_SAN_work,0.4371
adult_SAN_work,0.4215
adult_SAN_work,0.5331
adult_SAN_work,0.5795
adult_SAN_work,0.3916
adult_SAN_work,0.4414
adult_SAN_work,0.4576
adult_SAN_work,0.3263
adult_SAN_work,0.3933
adult_SAN_work,0.4471
adult_SAN_work,0.4062
adult_SAN_work,0.3571
adult_SAN_work,0.4247
adult_SAN_work,0.3771
adult_SAN_work,0.4215
adult_SAN_work,0.4418
adult_SAN_work,0.3928
adult_SAN_work,0.5706
adult_SAN_work,0.3746
adult_SAN_work,0.3404
adult_SAN_work,0.3378
adult_SAN_work,0.5495
adult_SAN_work,0.4274
adult_SAN_work,0.3616
adult_SAN_work,0.3712
adult_SAN_work,0.4353
adult_SAN_work,0.4262
adult_SAN_work,0.3674
adult_SAN_work,0.2089
adult_SAN_work,0.4394
adult_SAN_work,0.3943
adult_SAN_work,0.476
adult_SAN_work,0.4735
adult_SAN_work,0.589
adult_SAN_work,0.474
adult_SAN_work,0.3884
adult_SAN_work,0.3791
adult_SAN_work,0.3944
adult_SAN_work,0.3459
adult_SAN_work,0.4352
adult_SAN_work,0.5149
adult_SAN_work,0.3671
adult_SAN_work,0.4247
adult_SAN_work,0.3649
adult_SAN_work,0.429
adult_SAN_work,0.3235
adult_SAN_work,0.496
adult_SAN_work,0.4558
adult_SAN_work,0.4801
adult_SAN_work,0.424
adult_SAN_work,0.5106
adult_SAN_work,0.3743
adult_SAN_work,0.4176
adult_SAN_work,0.4077
adult_SAN_work,0.3023
adult_SAN_work,0.2949
adult_SAN_work,0.4946
adult_SAN_work,0.4664
adult_SAN_work,0.3279
adult_SAN_work,0.445
adult_SAN_work,0.3754
adult_SAN_work,0.4708
adult_SAN_work,0.4152
adult_SAN_work,0.3763
adult_SAN_work,0.4467
adult_SAN_work,0.4034
adult_SAN_work,0.4174
adult_SAN_work,0.3027
adult_SAN_work,0.3276
adult_SAN_work,0.3981
adult_SAN_work,0.4815
adult_SAN_work,0.3915
adult_SAN_work,0.4533
adult_SAN_work,0.4217
adult_SAN_work,0.4656
adult_SAN_work,0.4735
adult_SAN_work,0.4049
adult_SAN_work,0.436
adult_SAN_work,0.4566
adult_SAN_work,0.3962
adult_SAN_work,0.4938
adult_SAN_work,0.4286
adult_SAN_work,0.2154
adult_SAN_work,0.3304
adult_SAN_work,0.3902
adult_SAN_work,0.3967
adult_SAN_work,0.2546
adult_SAN_work,0.3953
adult_SAN_work,0.4343
adult_SAN_work,0.3736
adult_SAN_work,0.4023
adult_SAN_work,0.3084
adult_SAN_work,0.4463
adult_SAN_work,0.3625
adult_SAN_work,0.4164
adult_SAN_work,0.5
adult_SAN_work,0.5342
adult_SAN_work,0.4091
adult_SAN_work,0.5152
adult_SAN_work,0.4667
adult_SAN_work,0.4917
adult_SAN_work,0.4025
adult_SAN_work,0.4429
adult_SAN_work,0.4067
adult_SAN_work,0.5259
adult_SAN_work,0.4612
adult_SAN_work,0.4068
adult_SAN_work,0.4596
adult_SAN_work,0.4428
adult_SAN_work,0.3407
adult_SAN_work,0.3359
adult_SAN_work,0.555
adult_SAN_work,0.3963
adult_SAN_work,0.4536
adult_SAN_work,0.4219
adult_SAN_work,0.3651
adult_SAN_work,0.3279
adult_SAN_work,0.3703
adult_SAN_work,0.4234
adult_SAN_work,0.3817
adult_SAN_work,0.3162
adult_SAN_work,0.4398
adult_SAN_work,0.3924
adult_SAN_work,0.3096
adult_SAN_work,0.3564
adult_SAN_work,0.3204
adult_SAN_work,0.4393
adult_SAN_work,0.4373
adult_SAN_work,0.3922
adult_SAN_work,0.3746
adult_SAN_work,0.3893
adult_SAN_work,0.4254
adult_SAN_work,0.4462
adult_SAN_work,0.3535
adult_SAN_work,0.4266
adult_SAN_work,0.2488
adult_SAN_work,0.473
adult_SAN_work,0.4381
adult_SAN_work,0.3268
adult_SAN_work,0.4556
adult_SAN_work,0.5481
adult_SAN_work,0.364
adult_SAN_work,0.5092
adult_SAN_work,0.4167
adult_SAN_work,0.4765
adult_SAN_work,0.4251
adult_SAN_work,0.4354
adult_SAN_work,0.4321
adult_SAN_work,0.3058
adult_SAN_work,0.3425
adult_SAN_work,0.3885
adult_SAN_work,0.5018
adult_SAN_work,0.5204
adult_SAN_work,0.4275
adult_SAN_work,0.3211
adult_SAN_work,0.494
adult_SAN_work,0.3592
adult_SAN_work,0.2995
adult_SAN_work,0.4104
adult_SAN_work,0.3732
adult_SAN_work,0.3684
adult_SAN_work,0.3407
adult_SAN_work,0.3756
adult_SAN_work,0.3931
adult_SAN_work,0.4489
adult_SAN_work,0.4358
adult_SAN_work,0.2658
adult_SAN_work,0.4377
adult_SAN_work,0.5405
adult_SAN_work,0.4167
adult_SAN_work,0.2685
adult_SAN_work,0.4202
adult_SAN_work,0.3908
adult_SAN_work,0.4596
adult_SAN_work,0.3542
adult_SAN_work,0.3333
adult_SAN_work,0.5424
adult_SAN_work,0.4254
adult_SAN_work,0.4153
adult_SAN_work,0.3274
adult_SAN_work,0.4779
adult_SAN_work,0.494
adult_SAN_work,0.3486
adult_SAN_work,0.5096
adult_SAN_work,0.4077
adult_SAN_work,0.3573
adult_SAN_work,0.4263
adult_SAN_work,0.3043
adult_SAN_work,0.4468
adult_SAN_work,0.4402
adult_SAN_work,0.5481
adult_SAN_work,0.2734
adult_SAN_work,0.4359
adult_SAN_work,0.306
adult_SAN_work,0.4081
adult_SAN_work,0.5099
adult_SAN_work,0.3824
adult_SAN_work,0.4137
adult_SAN_work,0.404
adult_SAN_work,0.259
adult_SAN_work,0.5
adult_SAN_work,0.3993
adult_SAN_work,0.2841
adult_SAN_work,0.3203
adult_SAN_work,0.3785
adult_SAN_work,0.5192
adult_SAN_work,0.3688
adult_SAN_work,0.3937
adult_SAN_work,0.415
adult_SAN_work,0.2625
adult_SAN_work,0.4988
adult_SAN_work,0.3103
adult_SAN_work,0.4223
adult_SAN_work,0.377
adult_SAN_work,0.4611
adult_SAN_work,0.2844
adult_SAN_work,0.7143
adult_SAN_work,0.3567
adult_SAN_work,0.4483
adult_SAN_work,0.381
adult_SAN_work,0.3889
adult_SAN_work,0.4007
adult_SAN_work,0.4466
adult_SAN_work,0.3521
adult_SAN_work,0.3214
adult_SAN_work,0.3379
adult_SAN_work,0.4
adult_SAN_work,0.316
adult_SAN_work,0.473
adult_SAN_work,0.4124
adult_SAN_work,0.5646
adult_SAN_work,0.3754
adult_SAN_work,0.5349
adult_SAN_work,0.3408
adult_SAN_work,0.2568
adult_SAN_work,0.3358
adult_SAN_work,0.2518
adult_SAN_work,0.4435
adult_SAN_work,0.5145
adult_SAN_work,0.4793
adult_SAN_work,0.4527
adult_SAN_work,0.3699
adult_SAN_work,0.3852
adult_SAN_work,0.4292
adult_SAN_work,0.4118
adult_SAN_work,0.5602
adult_SAN_work,0.3515
adult_SAN_work,0.3542
adult_SAN_work,0.4945
adult_SAN_work,0.4851
adult_SAN_work,0.2868
adult_SAN_work,0.3121
adult_SAN_work,0.2996
adult_SAN_work,0.384
adult_SAN_work,0.379
adult_SAN_work,0.4538
adult_SAN_work,0.4079
adult_SAN_work,0.3814
adult_SAN_work,0.479
adult_SAN_work,0.4298
adult_SAN_work,0.3288
adult_SAN_work,0.5134
adult_SAN_work,0.4931
adult_SAN_work,0.346
adult_SAN_work,0.3146
adult_SAN_work,0.3763
adult_SAN_work,0.4894
adult_SAN_work,0.3237
adult_SAN_work,0.3527
adult_SAN_work,0.2335
adult_SAN_work,0.3466
adult_SAN_work,0.3807
adult_SAN_work,0.4262
adult_SAN_work,0.4558
adult_SAN_work,0.315
adult_SAN_work,0.3746
adult_SAN_work,0.428
adult_SAN_work,0.3146
adult_SAN_work,0.4406
adult_SAN_work,0.3702
adult_SAN_work,0.5494
adult_SAN_work,0.4315
adult_SAN_work,0.4146
adult_SAN_work,0.4213
adult_SAN_work,0.375
adult_SAN_work,0.4217
adult_SAN_work,0.3283
adult_SAN_work,0.4455
adult_SAN_work,0.3994
adult_SAN_work,0.3468
adult_SAN_work,0.3992
adult_SAN_work,0.3517
adult_SAN_work,0.4208
adult_SAN_work,0.476
adult_SAN_work,0.5124
adult_SAN_work,0.3802
adult_SAN_work,0.2806
adult_SAN_work,0.3904
adult_SAN_work,0.4982
adult_SAN_work,0.4709
adult_SAN_work,0.365
adult_SAN_work,0.4209
adult_SAN_work,0.276
adult_SAN_work,0.4768
adult_SAN_work,0.4813
adult_SAN_work,0.4542
adult_SAN_work,0.3304
adult_SAN_work,0.5784
adult_SAN_work,0.494
adult_SAN_work,0.4661
adult_SAN_work,0.3796
adult_SAN_work,0.3602
adult_SAN_work,0.4313
adult_SAN_work,0.5392
adult_SAN_work,0.4338
adult_SAN_work,0.4504
adult_SAN_work,0.4232
adult_SAN_work,0.3191
adult_SAN_work,0.3463
adult_SAN_work,0.4286
adult_SAN_work,0.5183
adult_SAN_work,0.4167
adult_SAN_work,0.3797
adult_SAN_work,0.4074
adult_SAN_work,0.4143
adult_SAN_work,0.4084
adult_SAN_work,0.4448
adult_SAN_work,0.4757
adult_SAN_work,0.3333
adult_SAN_work,0.4106
adult_SAN_work,0.4895
adult_SAN_work,0.4222
adult_SAN_work,0.3951
adult_SAN_work,0.2158
adult_SAN_work,0.583
adult_SAN_work,0.4392
adult_SAN_work,0.4522
adult_SAN_work,0.203
adult_SAN_work,0.419
adult_SAN_work,0.3169
adult_SAN_work,0.3146
adult_SAN_work,0.3013
adult_SAN_work,0.4816
adult_SAN_work,0.5108
adult_SAN_work,0.4263
adult_SAN_work,0.467
adult_SAN_work,0.2938
adult_SAN_work,0.3698
adult_SAN_work,0.283
adult_SAN_work,0.3889
adult_SAN_work,0.4658
adult_SAN_work,0.4802
adult_SAN_work,0.4907
adult_SAN_work,0.4235
adult_SAN_work,0.2443
adult_SAN_work,0.3045
adult_SAN_work,0.5
adult_SAN_work,0.3333
adult_SAN_work,0.3546
adult_SAN_work,0.4699
adult_SAN_work,0.5357
adult_SAN_work,0.3969
adult_SAN_work,0.3761
adult_SAN_work,0.3931
adult_SAN_work,0.4699
adult_SAN_work,0.4679
adult_SAN_work,0.5437
adult_SAN_work,0.4828
adult_SAN_work,0.4175
adult_SAN_work,0.4779
adult_SAN_work,0.498
adult_SAN_work,0.4897
adult_SAN_work,0.3817
adult_SAN_work,0.3419
adult_SAN_work,0.4025
adult_SAN_work,0.4528
adult_SAN_work,0.481
adult_SAN_work,0.292
adult_SAN_work,0.3292
